Date,MD,Home,Away,FTR,HomeG,AwayG,HmOd,DrOd,AwOd,Season,hHome,hAway,hScre,hRnd
2020-01-18 16:00:00,20,Eibar,Atletico Madrid,1,2,0,4.75,3.25,1.83,2019-2020,Atletico Madrid,Eibar,3-2,3
2020-01-18 13:30:00,20,Osasuna,Real Valladolid,0,0,0,1.9,3.2,4.33,2019-2020,Real Valladolid,Osasuna,1-1,4
2020-01-18 11:00:00,20,Real Madrid,Sevilla,1,2,1,1.57,4.0,5.5,2019-2020,Sevilla,Real Madrid,0-1,5
2020-01-18 08:00:00,20,Levante,Alaves,2,0,1,2.2,3.1,3.5,2019-2020,Alaves,Levante,1-0,1
2020-01-17 16:00:00,20,Leganes,Getafe,2,0,3,2.8,2.87,2.8,2019-2020,Getafe,Leganes,2-0,9
2020-01-05 16:00:00,19,Celta Vigo,Osasuna,0,1,1,2.0,3.3,3.75,2019-2020,Celta Vigo,Osasuna,3-0,23
2020-01-05 11:00:00,19,Alaves,Real Betis,0,1,1,2.6,3.2,2.7,2019-2020,Real Betis,Alaves,1-1,24
2020-01-05 09:00:00,19,Real Sociedad,Villarreal,2,1,2,2.05,3.5,3.4,2019-2020,Real Sociedad,Villarreal,0-1,34
2020-01-05 07:00:00,19,Granada CF,Mallorca,1,1,0,1.85,3.4,4.33,2019-2020,-,-,-,-
2020-01-04 16:00:00,19,RCD Espanyol,FC Barcelona,0,2,2,6.5,5.0,1.4,2019-2020,FC Barcelona,RCD Espanyol,2-0,29
2020-01-04 13:30:00,19,Atletico Madrid,Levante,1,2,1,1.4,4.75,7.0,2019-2020,Levante,Atletico Madrid,2-2,38
2020-01-04 11:00:00,19,Getafe,Real Madrid,2,0,3,4.2,3.75,1.8,2019-2020,Getafe,Real Madrid,0-0,34
2020-01-04 08:00:00,19,Valencia,Eibar,1,1,0,1.61,3.75,5.5,2019-2020,Valencia,Eibar,0-1,35
2020-01-03 16:00:00,19,Sevilla,Athletic Bilbao,0,1,1,1.72,3.6,4.75,2019-2020,Sevilla,Athletic Bilbao,2-0,38
2020-01-03 14:00:00,19,Real Valladolid,Leganes,0,2,2,2.37,3.0,3.2,2019-2020,Leganes,Real Valladolid,1-0,30
2019-12-22 16:00:00,18,Real Madrid,Athletic Bilbao,0,0,0,1.36,5.0,7.5,2019-2020,Real Madrid,Athletic Bilbao,3-0,33
2019-12-22 13:30:00,18,Levante,Celta Vigo,1,3,1,2.55,3.4,2.62,2019-2020,Celta Vigo,Levante,1-4,24
2019-12-22 11:00:00,18,Real Betis,Atletico Madrid,2,1,2,3.8,3.3,2.0,2019-2020,Real Betis,Atletico Madrid,1-0,22
2019-12-22 09:00:00,18,Osasuna,Real Sociedad,2,3,4,2.7,3.2,2.6,2019-2020,Real Sociedad,Osasuna,3-2,21
2019-12-22 07:00:00,18,Leganes,RCD Espanyol,1,2,0,2.2,3.1,3.5,2019-2020,Leganes,RCD Espanyol,0-2,37
2019-12-21 16:00:00,18,Real Valladolid,Valencia,0,1,1,3.5,3.2,2.15,2019-2020,Real Valladolid,Valencia,0-2,38
2019-12-21 13:30:00,18,Villarreal,Getafe,1,1,0,2.2,3.3,3.3,2019-2020,Getafe,Villarreal,2-2,38
2019-12-21 11:00:00,18,FC Barcelona,Alaves,1,4,1,1.14,7.5,17.0,2019-2020,Alaves,FC Barcelona,0-2,34
2019-12-21 08:00:00,18,Mallorca,Sevilla,2,0,2,5.0,3.8,1.66,2019-2020,-,-,-,-
2019-12-20 16:00:00,18,Eibar,Granada CF,1,3,0,2.1,3.3,3.5,2019-2020,Eibar,Granada CF,4-0,22
2019-12-15 16:00:00,17,Valencia,Real Madrid,0,1,1,4.2,4.0,1.75,2019-2020,Valencia,Real Madrid,2-1,30
2019-12-15 13:30:00,17,Sevilla,Villarreal,2,1,2,1.72,3.8,4.5,2019-2020,Villarreal,Sevilla,3-0,24
2019-12-15 11:00:00,17,RCD Espanyol,Real Betis,0,2,2,2.4,3.2,3.0,2019-2020,Real Betis,RCD Espanyol,1-1,35
2019-12-15 09:00:00,17,Celta Vigo,Mallorca,0,2,2,1.66,3.6,5.25,2019-2020,-,-,-,-
2019-12-15 07:00:00,17,Getafe,Real Valladolid,1,2,0,1.66,3.5,5.5,2019-2020,Real Valladolid,Getafe,2-2,32
2019-12-14 16:00:00,17,Atletico Madrid,Osasuna,1,2,0,1.36,4.33,10.0,2019-2020,Atletico Madrid,Osasuna,3-0,32
2019-12-14 13:30:00,17,Athletic Bilbao,Eibar,0,0,0,1.72,3.5,5.0,2019-2020,Athletic Bilbao,Eibar,1-0,25
2019-12-14 11:00:00,17,Real Sociedad,FC Barcelona,0,2,2,4.75,4.2,1.65,2019-2020,FC Barcelona,Real Sociedad,2-1,33
2019-12-14 08:00:00,17,Granada CF,Levante,2,1,2,2.1,3.3,3.5,2019-2020,Granada CF,Levante,5-1,34
2019-12-13 16:00:00,17,Alaves,Leganes,0,1,1,2.3,3.0,3.4,2019-2020,Alaves,Leganes,1-1,31
2019-12-08 16:00:00,16,Osasuna,Sevilla,0,1,1,3.75,3.4,2.0,2019-2020,Sevilla,Osasuna,5-0,38
2019-12-08 13:30:00,16,Leganes,Celta Vigo,1,3,2,2.37,3.1,3.1,2019-2020,Leganes,Celta Vigo,0-0,35
2019-12-08 11:00:00,16,Real Valladolid,Real Sociedad,0,0,0,3.0,3.2,2.37,2019-2020,Real Valladolid,Real Sociedad,1-1,29
2019-12-08 09:00:00,16,Real Betis,Athletic Bilbao,1,3,2,2.3,3.2,3.1,2019-2020,Athletic Bilbao,Real Betis,1-0,21
2019-12-08 07:00:00,16,Eibar,Getafe,2,0,1,2.6,3.0,2.9,2019-2020,Eibar,Getafe,2-2,24
2019-12-07 16:00:00,16,FC Barcelona,Mallorca,1,5,2,1.14,8.0,15.0,2019-2020,-,-,-,-
2019-12-07 13:30:00,16,Levante,Valencia,2,2,4,2.8,3.4,2.4,2019-2020,Valencia,Levante,3-1,32
2019-12-07 11:00:00,16,Granada CF,Alaves,1,3,0,2.0,3.2,4.0,2019-2020,Granada CF,Alaves,2-1,25
2019-12-07 08:00:00,16,Real Madrid,RCD Espanyol,1,2,0,1.16,7.5,13.0,2019-2020,RCD Espanyol,Real Madrid,2-4,21
2019-12-06 16:00:00,16,Villarreal,Atletico Madrid,0,0,0,2.87,3.0,2.6,2019-2020,Atletico Madrid,Villarreal,2-0,25
2019-12-01 16:00:00,15,Atletico Madrid,FC Barcelona,2,0,1,2.8,3.3,2.45,2019-2020,FC Barcelona,Atletico Madrid,2-0,31
2019-12-01 13:30:00,15,Getafe,Levante,1,4,0,1.7,3.5,5.25,2019-2020,Levante,Getafe,0-0,22
2019-12-01 11:00:00,15,RCD Espanyol,Osasuna,2,2,4,2.15,3.1,3.6,2019-2020,RCD Espanyol,Osasuna,3-0,24
2019-12-01 09:00:00,15,Athletic Bilbao,Granada CF,1,2,0,1.66,3.5,5.75,2019-2020,Athletic Bilbao,Granada CF,3-1,24
2019-12-01 07:00:00,15,Sevilla,Leganes,1,1,0,1.4,4.75,7.0,2019-2020,Sevilla,Leganes,0-3,36
2019-11-30 16:00:00,15,Valencia,Villarreal,1,2,1,2.1,3.4,3.4,2019-2020,Valencia,Villarreal,3-0,21
2019-11-30 13:30:00,15,Mallorca,Real Betis,2,1,2,2.4,3.25,2.9,2019-2020,-,-,-,-
2019-11-30 11:00:00,15,Real Sociedad,Eibar,1,4,1,1.8,3.5,4.5,2019-2020,Real Sociedad,Eibar,1-1,32
2019-11-30 08:00:00,15,Alaves,Real Madrid,2,1,2,6.0,4.5,1.5,2019-2020,Real Madrid,Alaves,3-0,22
2019-11-29 16:00:00,15,Celta Vigo,Real Valladolid,0,0,0,1.8,3.5,4.5,2019-2020,Real Valladolid,Celta Vigo,2-1,21
2019-11-24 16:00:00,14,Real Valladolid,Sevilla,2,0,1,3.6,3.4,2.05,2019-2020,Real Valladolid,Sevilla,0-2,31
2019-11-24 13:30:00,14,Villarreal,Celta Vigo,2,1,3,1.75,3.8,4.5,2019-2020,Celta Vigo,Villarreal,3-2,29
2019-11-24 11:00:00,14,Eibar,Alaves,2,0,2,1.66,3.75,5.0,2019-2020,Alaves,Eibar,1-1,27
2019-11-24 09:00:00,14,Osasuna,Athletic Bilbao,2,1,2,2.62,3.1,2.8,2019-2020,Osasuna,Athletic Bilbao,1-2,29
2019-11-24 07:00:00,14,RCD Espanyol,Getafe,0,1,1,2.5,3.0,3.0,2019-2020,RCD Espanyol,Getafe,1-1,30
2019-11-23 16:00:00,14,Real Madrid,Real Sociedad,1,3,1,1.36,5.25,7.0,2019-2020,Real Sociedad,Real Madrid,3-1,37
2019-11-23 13:30:00,14,Granada CF,Atletico Madrid,0,1,1,5.25,3.4,1.72,2019-2020,Granada CF,Atletico Madrid,0-1,27
2019-11-23 11:00:00,14,Real Betis,Valencia,1,2,1,2.4,3.3,2.9,2019-2020,Real Betis,Valencia,1-2,33
2019-11-23 08:00:00,14,Leganes,FC Barcelona,2,1,2,8.5,5.5,1.3,2019-2020,FC Barcelona,Leganes,3-1,20
2019-11-22 16:00:00,14,Levante,Mallorca,1,2,1,1.85,3.6,4.0,2019-2020,-,-,-,-
2019-11-10 16:00:00,13,Real Betis,Sevilla,2,1,2,3.25,3.25,2.2,2019-2020,Sevilla,Real Betis,3-2,32
2019-11-10 13:30:00,13,Getafe,Osasuna,0,0,0,2.05,3.2,3.75,2019-2020,-,-,-,-
2019-11-10 11:00:00,13,Atletico Madrid,RCD Espanyol,1,3,1,1.5,3.8,7.5,2019-2020,RCD Espanyol,Atletico Madrid,3-0,36
2019-11-10 09:00:00,13,Athletic Bilbao,Levante,1,2,1,1.72,3.6,4.75,2019-2020,Athletic Bilbao,Levante,3-2,30
2019-11-10 07:00:00,13,Mallorca,Villarreal,1,3,1,3.25,3.1,2.3,2019-2020,-,-,-,-
2019-11-09 16:00:00,13,FC Barcelona,Celta Vigo,1,4,1,1.11,9.0,21.0,2019-2020,Celta Vigo,FC Barcelona,2-0,36
2019-11-09 13:30:00,13,Eibar,Real Madrid,2,0,4,5.75,4.2,1.53,2019-2020,Real Madrid,Eibar,2-1,31
2019-11-09 11:00:00,13,Valencia,Granada CF,1,2,0,1.66,3.5,5.5,2019-2020,Granada CF,Valencia,1-3,31
2019-11-09 08:00:00,13,Alaves,Real Valladolid,1,3,0,2.4,3.0,3.2,2019-2020,Alaves,Real Valladolid,2-2,33
2019-11-08 16:00:00,13,Real Sociedad,Leganes,0,1,1,1.8,3.4,4.75,2019-2020,Real Sociedad,Leganes,3-0,24
2019-11-03 16:00:00,12,Granada CF,Real Sociedad,2,1,2,3.0,3.2,2.37,2019-2020,Real Sociedad,Granada CF,2-1,35
2019-11-03 13:30:00,12,Leganes,Eibar,2,1,2,2.25,3.1,3.4,2019-2020,Leganes,Eibar,2-2,21
2019-11-03 13:30:00,12,Celta Vigo,Getafe,2,0,1,2.25,3.2,3.2,2019-2020,Getafe,Celta Vigo,3-1,23
2019-11-03 11:00:00,12,Osasuna,Alaves,1,4,2,2.1,3.1,3.75,2019-2020,Alaves,Osasuna,0-1,30
2019-11-03 09:00:00,12,Villarreal,Athletic Bilbao,0,0,0,2.05,3.4,3.5,2019-2020,Villarreal,Athletic Bilbao,1-1,20
2019-11-03 07:00:00,12,Real Valladolid,Mallorca,1,3,0,2.05,3.2,3.75,2019-2020,-,-,-,-
2019-11-02 17:00:00,12,Real Madrid,Real Betis,0,0,0,1.3,6.0,8.0,2019-2020,Real Madrid,Real Betis,0-2,38
2019-11-02 13:30:00,12,Sevilla,Atletico Madrid,0,1,1,2.62,3.2,2.7,2019-2020,Atletico Madrid,Sevilla,1-1,37
2019-11-02 11:00:00,12,Levante,FC Barcelona,1,3,1,8.0,4.75,1.36,2019-2020,FC Barcelona,Levante,1-0,35
2019-11-02 08:00:00,12,RCD Espanyol,Valencia,2,1,2,2.7,3.4,2.5,2019-2020,Valencia,RCD Espanyol,0-0,24
2019-10-31 16:15:00,11,Getafe,Granada CF,1,3,1,1.95,3.5,3.8,2019-2020,Granada CF,Getafe,3-2,21
2019-10-31 14:00:00,11,Eibar,Villarreal,1,2,1,2.55,3.25,2.75,2019-2020,Villarreal,Eibar,1-0,37
2019-10-31 14:00:00,11,Mallorca,Osasuna,0,2,2,2.3,3.2,3.2,2019-2020,-,-,-,-
2019-10-30 16:15:00,11,Real Madrid,Leganes,1,5,0,1.2,6.5,13.0,2019-2020,Leganes,Real Madrid,1-1,32
2019-10-30 16:00:00,11,Real Betis,Celta Vigo,1,2,1,1.9,3.3,4.2,2019-2020,Celta Vigo,Real Betis,0-1,27
2019-10-30 15:00:00,11,Athletic Bilbao,RCD Espanyol,1,3,0,1.75,3.3,5.25,2019-2020,Athletic Bilbao,RCD Espanyol,1-1,27
2019-10-30 14:00:00,11,Valencia,Sevilla,0,1,1,2.3,3.3,3.1,2019-2020,Sevilla,Valencia,0-1,29
2019-10-30 14:00:00,11,Real Sociedad,Levante,2,1,2,1.6,3.8,5.75,2019-2020,Real Sociedad,Levante,1-1,28
2019-10-29 16:15:00,11,FC Barcelona,Real Valladolid,1,5,1,1.12,9.0,15.0,2019-2020,FC Barcelona,Real Valladolid,1-0,24
2019-10-29 14:00:00,11,Alaves,Atletico Madrid,0,1,1,5.0,3.5,1.72,2019-2020,Alaves,Atletico Madrid,0-4,29
2019-12-18 15:00:00,10,FC Barcelona,Real Madrid,0,0,0,1.66,4.0,4.75,2019-2020,Real Madrid,FC Barcelona,0-1,26
2019-10-27 16:00:00,10,Osasuna,Valencia,1,3,1,2.8,3.2,2.5,2019-2020,Valencia,Osasuna,4-1,36
2019-10-27 13:30:00,10,Sevilla,Getafe,1,2,0,1.75,3.3,5.25,2019-2020,Getafe,Sevilla,3-0,33
2019-10-27 11:00:00,10,Levante,RCD Espanyol,2,0,1,2.1,3.3,3.5,2019-2020,Levante,RCD Espanyol,2-2,33
2019-10-27 09:00:00,10,Granada CF,Real Betis,1,1,0,2.4,3.25,2.9,2019-2020,Granada CF,Real Betis,4-1,23
2019-10-27 07:00:00,10,Celta Vigo,Real Sociedad,2,0,1,2.4,3.25,2.9,2019-2020,Celta Vigo,Real Sociedad,3-1,31
2019-10-26 15:00:00,10,Atletico Madrid,Athletic Bilbao,1,2,0,1.61,3.4,6.5,2019-2020,Athletic Bilbao,Atletico Madrid,2-0,28
2019-10-26 12:30:00,10,Real Valladolid,Eibar,1,2,0,2.4,3.1,3.1,2019-2020,Eibar,Real Valladolid,1-2,28
2019-10-26 10:00:00,10,Leganes,Mallorca,1,1,0,2.0,3.2,4.0,2019-2020,-,-,-,-
2019-10-25 15:00:00,10,Villarreal,Alaves,1,4,1,1.61,3.75,5.5,2019-2020,Villarreal,Alaves,1-2,26
2019-10-20 15:00:00,9,Sevilla,Levante,1,1,0,1.36,5.0,7.5,2019-2020,Sevilla,Levante,5-0,21
2019-10-20 12:30:00,9,Athletic Bilbao,Real Valladolid,0,1,1,1.61,3.4,6.5,2019-2020,Real Valladolid,Athletic Bilbao,1-0,36
2019-10-20 10:00:00,9,RCD Espanyol,Villarreal,2,0,1,2.8,3.2,2.5,2019-2020,Villarreal,RCD Espanyol,2-2,22
2019-10-20 08:00:00,9,Real Sociedad,Real Betis,1,3,1,1.72,3.8,4.5,2019-2020,Real Sociedad,Real Betis,2-1,30
2019-10-20 06:00:00,9,Alaves,Celta Vigo,1,2,0,2.75,2.87,2.8,2019-2020,Alaves,Celta Vigo,0-0,25
2019-10-19 15:00:00,9,Mallorca,Real Madrid,1,1,0,8.0,4.5,1.4,2019-2020,-,-,-,-
2019-10-19 12:30:00,9,Getafe,Leganes,1,2,0,1.95,3.0,4.5,2019-2020,Getafe,Leganes,0-2,29
2019-10-19 10:00:00,9,Atletico Madrid,Valencia,0,1,1,1.7,3.5,5.25,2019-2020,Atletico Madrid,Valencia,3-2,34
2019-10-19 07:00:00,9,Eibar,FC Barcelona,2,0,3,6.0,4.33,1.5,2019-2020,Eibar,FC Barcelona,2-2,38
2019-10-18 15:00:00,9,Granada CF,Osasuna,1,1,0,2.15,3.0,3.8,2019-2020,Osasuna,Granada CF,2-1,37
2019-10-06 15:00:00,8,FC Barcelona,Sevilla,1,4,0,1.61,3.8,5.25,2019-2020,Sevilla,FC Barcelona,2-4,25
2019-10-06 12:30:00,8,Real Sociedad,Getafe,2,1,2,1.83,3.25,4.75,2019-2020,Real Sociedad,Getafe,2-1,35
2019-10-06 10:00:00,8,Real Valladolid,Atletico Madrid,0,0,0,5.5,3.6,1.65,2019-2020,Atletico Madrid,Real Valladolid,1-0,35
2019-10-06 08:00:00,8,Celta Vigo,Athletic Bilbao,1,1,0,2.87,3.1,2.5,2019-2020,Athletic Bilbao,Celta Vigo,3-1,37
2019-10-06 06:00:00,8,Mallorca,RCD Espanyol,1,2,0,2.62,3.2,2.7,2019-2020,-,-,-,-
2019-10-05 15:00:00,8,Osasuna,Villarreal,1,2,1,3.3,3.2,2.25,2019-2020,Osasuna,Villarreal,1-4,25
2019-10-05 12:30:00,8,Valencia,Alaves,1,2,1,1.57,3.6,6.5,2019-2020,Valencia,Alaves,3-1,37
2019-10-05 10:00:00,8,Real Madrid,Granada CF,1,4,2,1.3,5.5,9.0,2019-2020,Granada CF,Real Madrid,0-4,36
2019-10-05 07:00:00,8,Leganes,Levante,2,1,2,1.9,3.5,4.0,2019-2020,Leganes,Levante,1-0,26
2019-10-04 15:00:00,8,Real Betis,Eibar,0,1,1,1.95,3.5,3.75,2019-2020,Eibar,Real Betis,1-0,36
2019-09-29 15:00:00,7,Sevilla,Real Sociedad,1,3,2,1.7,3.75,4.75,2019-2020,Sevilla,Real Sociedad,5-2,27
2019-09-29 12:30:00,7,Levante,Osasuna,0,1,1,2.05,3.4,3.5,2019-2020,-,-,-,-
2019-09-29 10:00:00,7,Alaves,Mallorca,1,2,0,1.95,3.2,4.2,2019-2020,-,-,-,-
2019-09-29 08:00:00,7,Eibar,Celta Vigo,1,2,0,2.0,3.3,3.8,2019-2020,Eibar,Celta Vigo,1-0,26
2019-09-29 06:00:00,7,RCD Espanyol,Real Valladolid,2,0,2,1.9,3.3,4.2,2019-2020,RCD Espanyol,Real Valladolid,3-1,26
2019-09-28 15:00:00,7,Atletico Madrid,Real Madrid,0,0,0,2.3,3.3,3.1,2019-2020,Atletico Madrid,Real Madrid,1-3,23
2019-09-28 12:30:00,7,Granada CF,Leganes,1,1,0,2.2,3.0,3.6,2019-2020,Leganes,Granada CF,1-0,26
2019-09-28 10:00:00,7,Getafe,FC Barcelona,2,0,2,6.0,4.33,1.5,2019-2020,FC Barcelona,Getafe,2-0,37
2019-09-28 07:00:00,7,Athletic Bilbao,Valencia,2,0,1,2.5,3.0,3.0,2019-2020,Valencia,Athletic Bilbao,2-0,26
2019-09-27 15:00:00,7,Villarreal,Real Betis,1,5,1,1.95,3.5,3.75,2019-2020,Real Betis,Villarreal,2-1,31
2019-09-26 15:00:00,6,Real Sociedad,Alaves,1,3,0,1.8,3.3,4.75,2019-2020,Alaves,Real Sociedad,0-1,36
2019-09-26 14:00:00,6,Celta Vigo,RCD Espanyol,0,1,1,2.1,3.25,3.5,2019-2020,RCD Espanyol,Celta Vigo,1-1,34
2019-09-26 13:00:00,6,Eibar,Sevilla,1,3,2,3.2,3.25,2.25,2019-2020,Sevilla,Eibar,2-2,23
2019-09-25 15:00:00,6,Real Madrid,Osasuna,1,2,0,1.2,6.0,15.0,2019-2020,Osasuna,Real Madrid,1-3,22
2019-09-25 14:00:00,6,Valencia,Getafe,0,3,3,1.83,3.2,4.75,2019-2020,Valencia,Getafe,0-0,28
2019-09-25 13:00:00,6,Mallorca,Atletico Madrid,2,0,2,5.5,3.3,1.72,2019-2020,-,-,-,-
2019-09-25 13:00:00,6,Leganes,Athletic Bilbao,0,1,1,2.87,3.0,2.6,2019-2020,Leganes,Athletic Bilbao,0-1,34
2019-09-24 15:00:00,6,FC Barcelona,Villarreal,1,2,1,1.25,6.0,10.0,2019-2020,Villarreal,FC Barcelona,4-4,30
2019-09-24 14:00:00,6,Real Betis,Levante,1,3,1,1.72,3.6,4.75,2019-2020,Levante,Real Betis,4-0,34
2019-09-24 13:00:00,6,Real Valladolid,Granada CF,0,1,1,2.15,3.2,3.5,2019-2020,-,-,-,-
2019-09-22 15:00:00,5,Sevilla,Real Madrid,2,0,1,2.7,3.75,2.37,2019-2020,Real Madrid,Sevilla,2-0,20
2019-09-22 12:30:00,5,Athletic Bilbao,Alaves,1,2,0,1.7,3.5,5.25,2019-2020,Athletic Bilbao,Alaves,1-1,35
2019-09-22 10:00:00,5,Valencia,Leganes,0,1,1,1.5,4.2,6.5,2019-2020,Leganes,Valencia,1-1,25
2019-09-22 08:00:00,5,RCD Espanyol,Real Sociedad,2,1,3,2.37,3.2,3.1,2019-2020,RCD Espanyol,Real Sociedad,2-0,38
2019-09-22 06:00:00,5,Getafe,Mallorca,1,4,2,1.7,3.4,5.5,2019-2020,-,-,-,-
2019-09-21 15:00:00,5,Granada CF,FC Barcelona,1,2,0,8.0,5.25,1.33,2019-2020,Granada CF,FC Barcelona,1-4,29
2019-09-21 12:30:00,5,Atletico Madrid,Celta Vigo,0,0,0,1.36,4.75,8.5,2019-2020,Atletico Madrid,Celta Vigo,2-0,32
2019-09-21 10:00:00,5,Levante,Eibar,0,0,0,2.05,3.4,3.5,2019-2020,Levante,Eibar,2-2,29
2019-09-21 07:00:00,5,Villarreal,Real Valladolid,1,2,0,1.7,3.8,4.75,2019-2020,Real Valladolid,Villarreal,0-0,23
2019-09-20 15:00:00,5,Osasuna,Real Betis,0,0,0,2.55,3.25,2.75,2019-2020,Real Betis,Osasuna,2-0,28
2019-09-15 15:00:00,4,Real Betis,Getafe,0,1,1,2.05,3.1,4.0,2019-2020,Real Betis,Getafe,1-2,26
2019-09-15 12:30:00,4,Real Valladolid,Osasuna,0,1,1,1.85,3.25,4.6,2019-2020,-,-,-,-
2019-09-15 10:00:00,4,Celta Vigo,Granada CF,2,0,2,1.83,3.5,4.2,2019-2020,Granada CF,Celta Vigo,0-3,32
2019-09-15 08:00:00,4,Alaves,Sevilla,2,0,1,4.0,3.2,2.0,2019-2020,Sevilla,Alaves,2-0,30
2019-09-15 06:00:00,4,Eibar,RCD Espanyol,2,1,2,1.85,3.25,4.6,2019-2020,Eibar,RCD Espanyol,3-0,20
2019-09-14 15:00:00,4,FC Barcelona,Valencia,1,5,2,1.3,5.0,10.0,2019-2020,FC Barcelona,Valencia,2-2,22
2019-09-14 12:30:00,4,Real Sociedad,Atletico Madrid,1,2,0,3.75,3.1,2.1,2019-2020,Real Sociedad,Atletico Madrid,0-2,26
2019-09-14 10:00:00,4,Leganes,Villarreal,2,0,3,2.37,3.1,3.1,2019-2020,Villarreal,Leganes,2-1,33
2019-09-14 07:00:00,4,Real Madrid,Levante,1,3,2,1.2,6.5,13.0,2019-2020,Levante,Real Madrid,1-2,25
2019-09-13 15:00:00,4,Mallorca,Athletic Bilbao,0,0,0,3.2,3.0,2.4,2019-2020,-,-,-,-
2019-09-01 15:00:00,3,Villarreal,Real Madrid,0,2,2,4.75,4.5,1.57,2019-2020,Real Madrid,Villarreal,3-2,36
2019-09-01 13:00:00,3,Atletico Madrid,Eibar,1,3,2,1.4,4.0,10.0,2019-2020,Eibar,Atletico Madrid,0-1,33
2019-09-01 13:00:00,3,RCD Espanyol,Granada CF,2,0,3,1.8,3.5,4.5,2019-2020,Granada CF,RCD Espanyol,1-2,38
2019-09-01 11:00:00,3,Valencia,Mallorca,1,2,0,1.4,4.5,8.0,2019-2020,-,-,-,-
2019-08-31 15:00:00,3,Real Betis,Leganes,1,2,1,1.83,3.4,4.5,2019-2020,Leganes,Real Betis,3-0,23
2019-08-31 13:00:00,3,Levante,Real Valladolid,1,2,0,2.1,3.3,3.5,2019-2020,Levante,Real Valladolid,2-0,20
2019-08-31 13:00:00,3,Getafe,Alaves,0,1,1,1.83,3.2,4.75,2019-2020,Getafe,Alaves,4-0,20
2019-08-31 11:00:00,3,Osasuna,FC Barcelona,0,2,2,13.0,6.0,1.22,2019-2020,FC Barcelona,Osasuna,7-1,34
2019-08-30 16:00:00,3,Athletic Bilbao,Real Sociedad,1,2,0,2.05,3.3,3.6,2019-2020,Real Sociedad,Athletic Bilbao,2-1,22
2019-08-30 14:00:00,3,Sevilla,Celta Vigo,0,1,1,1.5,4.33,6.0,2019-2020,Celta Vigo,Sevilla,1-0,22
2019-08-25 15:00:00,2,FC Barcelona,Real Betis,1,5,2,1.16,7.5,13.0,2019-2020,Real Betis,FC Barcelona,1-4,28
2019-08-25 13:00:00,2,Leganes,Atletico Madrid,2,0,1,6.0,3.4,1.66,2019-2020,Atletico Madrid,Leganes,1-0,27
2019-08-25 11:00:00,2,Mallorca,Real Sociedad,2,0,1,3.1,3.1,2.4,2019-2020,-,-,-,-
2019-08-25 11:00:00,2,Alaves,RCD Espanyol,0,0,0,2.5,3.0,3.0,2019-2020,RCD Espanyol,Alaves,2-1,32
2019-08-24 15:00:00,2,Getafe,Athletic Bilbao,0,1,1,2.5,3.1,2.9,2019-2020,Getafe,Athletic Bilbao,1-0,31
2019-08-24 15:00:00,2,Celta Vigo,Valencia,1,1,0,3.0,3.2,2.4,2019-2020,Celta Vigo,Valencia,1-2,20
2019-08-24 13:00:00,2,Real Madrid,Real Valladolid,0,1,1,1.18,7.0,13.0,2019-2020,Real Valladolid,Real Madrid,1-4,27
2019-08-24 11:00:00,2,Osasuna,Eibar,0,0,0,2.6,3.2,2.75,2019-2020,Osasuna,Eibar,1-1,27
2019-08-23 16:00:00,2,Levante,Villarreal,1,2,1,2.87,3.2,2.5,2019-2020,Levante,Villarreal,0-2,27
2019-08-23 14:00:00,2,Granada CF,Sevilla,2,0,1,3.8,3.3,2.0,2019-2020,Sevilla,Granada CF,2-0,33
2019-08-18 16:00:00,1,Atletico Madrid,Getafe,1,1,0,1.5,3.75,7.5,2019-2020,Atletico Madrid,Getafe,2-0,21
2019-08-18 15:00:00,1,Real Betis,Real Valladolid,2,1,2,1.57,3.8,6.0,2019-2020,Real Valladolid,Real Betis,0-2,25
2019-08-18 13:00:00,1,RCD Espanyol,Sevilla,2,0,2,3.0,3.25,2.37,2019-2020,RCD Espanyol,Sevilla,0-1,28
2019-08-18 11:00:00,1,Alaves,Levante,1,1,0,2.05,3.25,3.75,2019-2020,Alaves,Levante,2-0,23
2019-08-17 15:00:00,1,Villarreal,Granada CF,0,4,4,1.5,4.0,6.75,2019-2020,Villarreal,Granada CF,2-0,20
2019-08-17 15:00:00,1,Leganes,Osasuna,2,0,1,2.05,3.1,4.0,2019-2020,Osasuna,Leganes,2-1,31
2019-08-17 14:00:00,1,Mallorca,Eibar,1,2,1,2.75,3.2,2.6,2019-2020,-,-,-,-
2019-08-17 13:00:00,1,Valencia,Real Sociedad,0,1,1,1.66,3.6,5.25,2019-2020,Valencia,Real Sociedad,0-0,23
2019-08-17 11:00:00,1,Celta Vigo,Real Madrid,2,1,3,5.75,3.8,1.6,2019-2020,Real Madrid,Celta Vigo,2-0,28
2019-08-16 15:00:00,1,Athletic Bilbao,FC Barcelona,1,1,0,5.75,4.0,1.57,2019-2020,Athletic Bilbao,FC Barcelona,0-0,23
2019-05-19 10:15:00,38,Eibar,FC Barcelona,0,2,2,3.2,4.0,2.0,2018-2019,FC Barcelona,Eibar,3-0,19
2019-05-19 06:00:00,38,Real Madrid,Real Betis,2,0,2,1.57,4.33,5.0,2018-2019,Real Betis,Real Madrid,1-2,19
2019-05-18 14:45:00,38,SD Huesca,Leganes,1,2,1,2.5,3.5,2.62,2018-2019,Leganes,SD Huesca,1-0,19
