Date,MD,Home,Away,FTR,HomeG,AwayG,HmOd,DrOd,AwOd,Season,hHome,hAway,hScre,hRnd
2019-12-29 09:30:00,17,Alanyaspor,Konyaspor,1,2,1,1.72,3.75,4.75,2019-2020,Alanyaspor,Konyaspor,2-4,31
2019-12-29 09:30:00,17,Gazisehir Gaziantep,Yeni Malatyaspor,0,1,1,2.37,3.6,2.75,2019-2020,-,-,-,-
2019-12-29 07:00:00,17,Sivasspor,Goztepe,1,1,0,1.75,3.75,4.5,2019-2020,Goztepe,Sivasspor,3-3,32
2019-12-28 13:00:00,17,Galatasaray,Antalyaspor,1,5,0,1.4,4.75,7.0,2019-2020,Galatasaray,Antalyaspor,5-0,25
2019-12-28 10:30:00,17,Trabzonspor,Kayserispor,1,6,2,1.25,6.0,11.0,2019-2020,Trabzonspor,Kayserispor,4-2,31
2019-12-28 10:30:00,17,Istanbul Basaksehir,Kasimpasa,1,5,1,1.45,4.5,6.5,2019-2020,Istanbul Basaksehir,Kasimpasa,2-0,19
2019-12-28 08:00:00,17,Ankaragucu,Denizlispor,0,2,2,2.9,3.25,2.4,2019-2020,-,-,-,-
2019-12-27 13:30:00,17,Besiktas JK,Genclerbirligi,1,4,1,1.45,4.5,6.5,2019-2020,Besiktas JK,Genclerbirligi,1-0,25
2019-12-23 13:00:00,16,Konyaspor,Trabzonspor,2,0,1,3.25,3.3,2.2,2019-2020,Konyaspor,Trabzonspor,2-2,32
2019-12-23 13:00:00,16,Denizlispor,Alanyaspor,2,1,5,2.87,3.3,2.4,2019-2020,-,-,-,-
2019-12-22 11:59:00,16,Fenerbahce,Besiktas JK,1,3,1,2.25,3.5,3.0,2019-2020,Besiktas JK,Fenerbahce,3-3,23
2019-12-22 09:30:00,16,Kayserispor,Istanbul Basaksehir,2,1,4,7.5,4.2,1.44,2019-2020,Kayserispor,Istanbul Basaksehir,1-1,26
2019-12-22 07:00:00,16,Genclerbirligi,Sivasspor,0,2,2,2.7,3.25,2.6,2019-2020,Sivasspor,Genclerbirligi,1-0,31
2019-12-21 13:00:00,16,Goztepe,Galatasaray,1,2,1,2.9,3.3,2.37,2019-2020,Goztepe,Galatasaray,0-1,19
2019-12-21 10:30:00,16,Kasimpasa,Gazisehir Gaziantep,2,3,4,2.3,3.4,3.0,2019-2020,-,-,-,-
2019-12-21 08:00:00,16,Yeni Malatyaspor,Caykur Rizespor,2,0,2,1.7,3.8,4.75,2019-2020,Caykur Rizespor,Yeni Malatyaspor,3-0,23
